Daily C pools (kg C/ha) and fluxes (kg C/ha/day) at site webster_41B in year 1
Day,Very labile litter,Labile litter,Resistant litter,Microbe,Humads,Humus,CharC,SOC,SOC0-10cm, SOC10-20cm,SOC20-30cm,SOC30-40cm,SOC40-50cm,SOC0-10cm, SOC10-20cm,SOC20-30cm,SOC30-40cm,SOC40-50cm,dSOC,DOC,Photosynthesis,Leaf-respiration, Stem-respiration, Root-respiration,Soil-heterotrophic-respiration, NPP,Eco-respiration, NEE,Stub,CH4-prod.,CH4-oxid.,CH4-flux,CH4-pool,DOC-leach,Litter-C,Manure-C
213,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
214,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
215,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
216,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
217,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
218,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
219,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
220,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
221,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
222,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
223,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
224,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
225,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
226,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
227,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
228,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
229,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
230,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
231,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
232,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
233,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
234,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
235,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
236,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
237,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
238,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
239,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
240,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
241,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
242,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
243,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
244,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
245,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
246,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
247,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
248,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
249,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
250,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
251,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
252,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
253,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
254,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
255,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
256,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
257,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
258,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
259,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
260,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
261,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
262,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
263,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
264,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
265,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
266,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
267,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
268,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
269,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
270,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
271,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
272,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
273,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
274,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
275,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
276,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
277,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
278,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
279,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
280,   0.00,   0.00, 346.37,   1.#R,   1.#R,   1.#R,   0.00,   1.#R,   1.#R,11386.09,8220.24,4059.10,2057.88,  1.#QO,  0.009,  0.006,  0.003,  0.002,   1.#R,   1.#R,   0.00,   0.00,   0.00,   0.00,   1.#R,   0.00,   1.#R,   1.#R,   0.00,0.00000,-1.#IND0,-1.#IND0,   0.00,   0.00,   0.00,   0.00
