Daily crop growth at site test_site in year 1
Day,Temperature,Precipitation,Irrigation,Radiation,PET,Transpiration,Evaporation,Total_crops,,,,Crop 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,LeafC,StemC,RootC,GrainC,CropID,TDD,GrowthIndex,Water_demand,Water_stress,N_demand,N_stress,LAI,N_from_soil,N_from_air_NH3,N_fixation,Day_N_increase,TotalCropN,DailyCropGrowth,DayLeafGrowth,DayStemGrowth,DayRootGrowth,DayGrainGrowth,DayShootSenes,DayRootSenes,DayGrainSenes,LeafC,StemC,RootC,GrainC,LeafN,StemN,RootN,GrainN,
 199,     26.90,      0.00,      0.00,     29.49,      5.34,      1.69,      1.16,   1011.48,   1011.48,    570.54,    972.38,         1,   1211.20,      0.64,      2.69,      0.07,      0.18,      1.00,      1.97,      0.66,      0.00,      0.00,      0.66,     55.27,     42.30,      0.00,      0.00,      0.00,     42.30,      0.00,      0.00,      0.00,   1011.48,   1011.48,    570.54,    972.38,     13.47,     13.47,      7.60,     20.72,
 200,     26.90,      0.00,      0.00,     29.42,      5.33,      1.57,      0.91,    985.52,    985.52,    576.83,   1057.35,         1,   1238.10,      0.65,      2.69,      0.05,      0.14,      1.00,      2.00,      0.61,      0.00,      0.00,      0.61,     55.88,     39.33,      0.00,      0.00,      0.00,     39.33,      0.00,      0.00,      0.00,    985.52,    985.52,    576.83,   1057.35,     12.99,     12.99,      7.60,     22.30,
 201,     26.40,      1.00,      0.00,     25.53,      4.75,      1.45,      0.99,    958.60,    958.60,    582.62,   1141.54,         1,   1264.50,      0.67,      2.64,      0.05,      0.12,      1.00,      2.02,      0.56,      0.00,      0.00,      0.56,     56.44,     36.13,      0.00,      0.00,      0.00,     36.13,      0.00,      0.00,      0.00,    958.60,    958.60,    582.62,   1141.54,     12.51,     12.51,      7.60,     23.83,
 202,     24.90,      2.80,      0.00,     19.83,      3.62,      1.37,      1.39,    932.60,    932.60,    588.11,   1222.36,         1,   1289.40,      0.68,      2.49,      0.04,      0.11,      1.00,      2.04,      0.53,      0.00,      0.00,      0.53,     56.97,     34.31,      0.00,      0.00,      0.00,     34.31,      0.00,      0.00,      0.00,    932.60,    932.60,    588.11,   1222.36,     12.05,     12.05,      7.60,     25.27,
 203,     20.40,      0.50,      0.00,     27.22,      4.02,      1.35,      1.24,    912.19,    912.19,    593.50,   1291.51,         1,   1309.80,      0.69,      2.04,      0.09,      0.16,      1.00,      2.06,      0.52,      0.00,      0.00,      0.52,     57.50,     33.75,      0.00,      0.00,      0.00,     33.75,      0.00,      0.00,      0.00,    912.19,    912.19,    593.50,   1291.51,     11.70,     11.70,      7.61,     26.49,
 204,     23.90,      0.00,      0.00,     29.09,      4.77,      1.22,      1.02,    885.51,    885.51,    598.40,   1370.61,         1,   1333.70,      0.70,      2.39,      0.08,      0.16,      1.00,      2.08,      0.47,      0.00,      0.00,      0.47,     57.97,     30.62,      0.00,      0.00,      0.00,     30.62,      0.00,      0.00,      0.00,    885.51,    885.51,    598.40,   1370.61,     11.25,     11.25,      7.60,     27.86,
 205,     23.40,      0.00,      0.00,     29.01,      4.72,      1.19,      0.71,    858.81,    858.81,    603.18,   1449.08,         1,   1357.10,      0.71,      2.34,      0.04,      0.09,      1.00,      2.09,      0.46,      0.00,      0.00,      0.46,     58.43,     29.85,      0.00,      0.00,      0.00,     29.85,      0.00,      0.00,      0.00,    858.81,    858.81,    603.18,   1449.08,     10.82,     10.82,      7.60,     29.20,
 206,     28.40,      0.00,      0.00,     28.92,      5.58,      1.17,      0.67,    835.82,    835.82,    607.87,   1519.68,         1,   1385.50,      0.73,      2.84,      0.03,      0.07,      1.00,      2.11,      0.45,      0.00,      0.00,      0.45,     58.89,     29.32,      0.00,      0.00,      0.00,     29.32,      0.00,      0.00,      0.00,    835.82,    835.82,    607.87,   1519.68,     10.45,     10.45,      7.60,     30.39,
 207,     29.90,      0.00,      0.00,     28.83,      5.62,      1.14,      0.53,    842.11,    842.11,    612.44,   1531.11,         1,   1415.40,      0.74,      2.99,      0.03,      0.06,      1.00,      2.13,      0.44,      0.00,      0.00,      0.44,     59.33,     28.58,      0.00,      0.00,      0.00,     28.58,      0.00,      0.00,      0.00,    842.11,    842.11,    612.44,   1531.11,     10.53,     10.53,      7.66,     30.62,
 208,     28.40,      0.00,      0.00,     28.73,      5.46,      1.12,      0.41,    848.26,    848.26,    616.91,   1542.28,         1,   1443.80,      0.76,      2.84,      0.03,      0.05,      1.00,      2.14,      0.43,      0.00,      0.00,      0.43,     59.76,     27.93,      0.00,      0.00,      0.00,     27.93,      0.00,      0.00,      0.00,    848.26,    848.26,    616.91,   1542.28,     10.60,     10.60,      7.71,     30.85,
 209,     25.40,      6.30,      0.00,     11.93,      2.68,      1.08,      1.13,    854.21,    854.21,    621.25,   1553.11,         1,   1469.20,      0.77,      2.54,      0.03,      0.05,      1.00,      2.16,      0.42,      0.00,      0.00,      0.42,     60.18,     27.07,      0.00,      0.00,      0.00,     27.07,      0.00,      0.00,      0.00,    854.21,    854.21,    621.25,   1553.11,     10.68,     10.68,      7.77,     31.06,
 210,     20.90,      0.00,      0.00,     28.54,      4.39,      1.26,      1.74,    861.17,    861.17,    626.30,   1565.76,         1,   1490.10,      0.78,      2.09,      0.11,      0.13,      1.00,      2.17,      0.49,      0.00,      0.00,      0.49,     60.67,     31.61,      0.00,      0.00,      0.00,     31.61,      0.00,      0.00,      0.00,    861.17,    861.17,    626.30,   1565.76,     10.76,     10.76,      7.83,     31.32,
 211,     18.90,      0.00,      0.00,     28.43,      4.38,      1.06,      1.05,    866.97,    866.97,    630.53,   1576.32,         1,   1509.00,      0.79,      1.89,      0.10,      0.10,      1.00,      2.19,      0.41,      0.00,      0.00,      0.41,     61.08,     26.39,      0.00,      0.00,      0.00,     26.39,      0.00,      0.00,      0.00,    866.97,    866.97,    630.53,   1576.32,     10.84,     10.84,      7.88,     31.53,
 212,     18.90,      0.00,      0.00,     28.33,      4.36,      0.98,      0.70,    872.34,    872.34,    634.43,   1586.07,         1,   1527.90,      0.80,      1.89,      0.05,      0.05,      1.00,      2.21,      0.38,      0.00,      0.00,      0.38,     61.46,     24.39,      0.00,      0.00,      0.00,     24.39,      0.00,      0.00,      0.00,    872.34,    872.34,    634.43,   1586.07,     10.90,     10.90,      7.93,     31.72,
 213,     20.40,      0.00,      0.00,     28.22,      4.59,      0.91,      0.54,    877.35,    877.35,    638.08,   1595.19,         1,   1548.30,      0.81,      2.04,      0.03,      0.04,      1.00,      2.22,      0.35,      0.00,      0.00,      0.35,     61.81,     22.79,      0.00,      0.00,      0.00,     22.79,      0.00,      0.00,      0.00,    877.35,    877.35,    638.08,   1595.19,     10.97,     10.97,      7.98,     31.90,
 214,     25.90,      0.00,      0.00,     28.12,      5.20,      0.86,      0.48,    882.10,    882.10,    641.53,   1603.82,         1,   1574.20,      0.83,      2.59,      0.02,      0.03,      1.00,      2.23,      0.33,      0.00,      0.00,      0.33,     62.15,     21.59,      0.00,      0.00,      0.00,     21.59,      0.00,      0.00,      0.00,    882.10,    882.10,    641.53,   1603.82,     11.03,     11.03,      8.02,     32.08,
 215,     24.90,      2.50,      0.00,     19.78,      4.05,      0.84,      1.23,    886.70,    886.70,    644.87,   1612.18,         1,   1599.10,      0.84,      2.49,      0.02,      0.03,      1.00,      2.25,      0.32,      0.00,      0.00,      0.32,     62.47,     20.88,      0.00,      0.00,      0.00,     20.88,      0.00,      0.00,      0.00,    886.70,    886.70,    644.87,   1612.18,     11.08,     11.08,      8.06,     32.24,
 216,     24.90,      0.30,      0.00,     26.75,      4.70,      0.82,      0.90,    891.22,    891.22,    648.16,   1620.39,         1,   1624.00,      0.85,      2.49,      0.06,      0.06,      1.00,      2.26,      0.32,      0.00,      0.00,      0.32,     62.79,     20.54,      0.00,      0.00,      0.00,     20.54,      0.00,      0.00,      0.00,    891.22,    891.22,    648.16,   1620.39,     11.14,     11.14,      8.10,     32.41,
 217,     17.90,      0.00,      0.00,     27.78,      4.08,      0.62,      0.48,    894.62,    894.62,    650.63,   1626.59,         1,   1641.90,      0.86,      1.79,      0.03,      0.02,      1.00,      2.27,      0.24,      0.00,      0.00,      0.24,     63.03,     15.48,      0.00,      0.00,      0.00,     15.48,      0.00,      0.00,      0.00,    894.62,    894.62,    650.63,   1626.59,     11.18,     11.18,      8.13,     32.53,
 218,     16.40,      0.00,      0.00,     27.66,      3.94,      0.45,      0.34,    897.08,    897.08,    652.42,   1631.06,         1,   1658.30,      0.87,      1.64,      0.03,      0.02,      1.00,      2.28,      0.17,      0.00,      0.00,      0.17,     63.20,     11.18,      0.00,      0.00,      0.00,     11.18,      0.00,      0.00,      0.00,    897.08,    897.08,    652.42,   1631.06,     11.21,     11.21,      8.16,     32.62,
 219,     18.40,      0.00,      0.00,     27.54,      4.26,      0.31,      0.28,    898.80,    898.80,    653.67,   1634.18,         1,   1676.70,      0.88,      1.84,      0.02,      0.02,      1.00,      2.28,      0.12,      0.00,      0.00,      0.12,     63.32,      7.80,      0.00,      0.00,      0.00,      7.80,      0.00,      0.00,      0.00,    898.80,    898.80,    653.67,   1634.18,     11.23,     11.23,      8.17,     32.68,
 220,     18.90,      0.00,      0.00,     27.42,      4.36,      0.13,      0.24,    899.49,    899.49,    654.18,   1635.44,         1,   1695.60,      0.89,      1.89,      0.02,      0.01,      1.00,      2.29,      0.05,      0.00,      0.00,      0.05,     63.37,      3.17,      0.00,      0.00,      0.00,      3.17,      0.00,      0.00,      0.00,    899.49,    899.49,    654.18,   1635.44,     11.24,     11.24,      8.18,     32.71,
 221,     21.40,      0.00,      0.00,     27.30,      4.26,      0.03,      0.20,    899.68,    899.68,    654.31,   1635.78,         1,   1717.00,      0.90,      2.14,      0.02,      0.01,      1.00,      2.29,      0.01,      0.00,      0.00,      0.01,     63.39,      0.83,      0.00,      0.00,      0.00,      0.83,      0.00,      0.00,      0.00,    899.68,    899.68,    654.31,   1635.78,     11.25,     11.25,      8.18,     32.72,
 222,     20.90,      2.50,      0.00,     19.19,      3.28,      0.03,      1.06,    899.83,    899.83,    654.42,   1636.06,         1,   1737.90,      0.91,      2.09,      0.02,      0.01,      1.00,      2.29,      0.01,      0.00,      0.00,      0.01,     63.40,      0.71,      0.00,      0.00,      0.00,      0.71,      0.00,      0.00,      0.00,    899.83,    899.83,    654.42,   1636.06,     11.25,     11.25,      8.18,     32.72,
 223,     17.40,      8.10,      0.00,      8.77,      1.55,      0.06,      1.12,    900.14,    900.14,    654.65,   1636.62,         1,   1755.30,      0.92,      1.55,      0.06,      0.02,      1.00,      2.29,      0.02,      0.00,      0.00,      0.02,     63.42,      1.39,      0.00,      0.00,      0.00,      1.39,      0.00,      0.00,      0.00,    900.14,    900.14,    654.65,   1636.62,     11.25,     11.25,      8.18,     32.73,
 224,     20.90,      1.50,      0.00,     21.85,      3.44,      0.09,      2.70,    900.65,    900.65,    655.02,   1637.54,         1,   1776.20,      0.93,      2.09,      0.11,      0.04,      1.00,      2.29,      0.04,      0.00,      0.00,      0.04,     63.45,      2.30,      0.00,      0.00,      0.00,      2.30,      0.00,      0.00,      0.00,    900.65,    900.65,    655.02,   1637.54,     11.26,     11.26,      8.19,     32.75,
 225,     22.40,      0.00,      0.00,     26.78,      4.31,      0.08,      1.99,    901.10,    901.10,    655.34,   1638.36,         1,   1798.60,      0.95,      2.24,      0.11,      0.03,      1.00,      2.29,      0.03,      0.00,      0.00,      0.03,     63.49,      2.05,      0.00,      0.00,      0.00,      2.05,      0.00,      0.00,      0.00,    901.10,    901.10,    655.34,   1638.36,     11.26,     11.26,      8.19,     32.77,
 226,     23.60,      0.00,      0.00,     26.65,      4.48,      0.04,      1.18,    901.30,    901.30,    655.49,   1638.73,         1,   1822.20,      0.96,      2.36,      0.05,      0.01,      1.00,      2.29,      0.01,      0.00,      0.00,      0.01,     63.50,      0.92,      0.00,      0.00,      0.00,      0.92,      0.00,      0.00,      0.00,    901.30,    901.30,    655.49,   1638.73,     11.27,     11.27,      8.19,     32.77,
 227,     24.45,      9.90,      0.00,      6.69,      1.94,      0.02,      1.63,    901.40,    901.40,    655.56,   1638.90,         1,   1846.65,      0.97,      1.94,      0.03,      0.01,      1.00,      2.29,      0.01,      0.00,      0.00,      0.01,     63.51,      0.43,      0.00,      0.00,      0.00,      0.43,      0.00,      0.00,      0.00,    901.40,    901.40,    655.56,   1638.90,     11.27,     11.27,      8.19,     32.78,
 228,     25.40,     43.70,      0.00,      0.06,      1.11,      0.03,      1.05,    901.57,    901.57,    655.69,   1639.22,         1,   1872.05,      0.99,      1.11,      0.15,      0.01,      1.00,      2.29,      0.01,      0.00,      0.00,      0.01,     63.52,      0.81,      0.00,      0.00,      0.00,      0.81,      0.00,      0.00,      0.00,    901.57,    901.57,    655.69,   1639.22,     11.27,     11.27,      8.20,     32.78,
 229,     21.90,      0.00,      0.00,     26.24,      4.15,      0.01,      3.77,    901.63,    901.63,    655.73,   1639.33,         1,   1893.95,      1.00,      2.19,      0.28,      0.00,      1.00,      2.29,      0.00,      0.00,      0.00,      0.00,     63.52,      0.25,      0.00,      0.00,      0.00,      0.25,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 230,     18.90,      0.00,      0.00,     26.10,      3.75,      0.00,      2.33,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 231,     17.90,      0.30,      0.00,     24.89,      3.50,      0.00,      1.66,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 232,     19.40,      0.00,      0.00,     25.81,      3.91,      0.00,      1.35,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 233,     18.90,      0.00,      0.00,     25.66,      3.95,      0.00,      1.03,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 234,     17.40,      0.30,      0.00,     24.47,      3.60,      0.00,      0.84,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 235,     17.90,      4.60,      0.00,     13.38,      2.49,      0.00,      1.78,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 236,     24.40,      0.00,      0.00,     25.21,      4.33,      0.00,      1.97,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 237,     20.40,      0.00,      0.00,     25.06,      3.81,      0.00,      1.03,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 238,     23.40,      0.50,      0.00,     23.23,      4.02,      0.00,      0.98,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 239,     21.90,      0.30,      0.00,     23.73,      3.83,      0.00,      0.77,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 240,     23.40,      0.30,      0.00,     23.58,      4.24,      0.00,      0.75,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 241,     21.40,      0.00,      0.00,     24.43,      3.89,      0.00,      0.50,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 242,     23.40,     34.00,      0.00,      0.21,      0.89,      0.00,      0.84,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 243,     23.90,      0.30,      0.00,     23.12,      4.03,      0.00,      3.70,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 244,     22.90,      0.00,      0.00,     23.94,      4.10,      0.00,      2.55,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 245,     21.40,      5.10,      0.00,     11.70,      2.27,      0.00,      2.22,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 246,     16.40,      0.00,      0.00,     23.60,      3.26,      0.00,      2.45,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 247,     13.90,      0.00,      0.00,     23.44,      3.16,      0.00,      1.56,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 248,     18.40,      0.00,      0.00,     23.27,      3.57,      0.00,      1.27,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 249,     22.90,      0.00,      0.00,     23.09,      4.17,      0.00,      1.10,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 250,     20.80,      0.00,      0.00,     22.92,      3.73,      0.00,      0.76,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 251,     20.80,      0.00,      0.00,     22.75,      3.71,      0.00,      0.61,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 252,     19.40,      0.50,      0.00,     21.06,      3.27,      0.00,      0.59,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 253,     16.40,      0.00,      0.00,     22.40,      3.26,      0.00,      0.47,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 254,     15.40,      0.30,      0.00,     21.31,      3.12,      0.00,      0.46,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 255,     15.40,      0.00,      0.00,     22.04,      3.30,      0.00,      0.39,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 256,     16.40,      0.50,      0.00,     20.40,      2.90,      0.00,      0.43,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 257,     19.40,      0.00,      0.00,     21.69,      3.41,      0.00,      0.39,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 258,     20.40,      0.30,      0.00,     20.63,      3.54,      0.00,      0.43,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 259,     22.90,      7.10,      0.00,      7.95,      2.18,      0.00,      1.65,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 260,     19.90,      0.00,      0.00,     21.14,      3.60,      0.00,      2.17,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 261,     19.40,      1.80,      0.00,     16.32,      3.02,      0.00,      1.82,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 262,     22.40,      0.00,      0.00,     20.77,      3.67,      0.00,      1.27,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 263,     13.90,      0.00,      0.00,     20.59,      2.72,      0.00,      0.62,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
 264,     12.40,      0.00,      0.00,     20.40,      2.60,      0.00,      0.44,    901.63,    901.63,    655.73,   1639.33,         1,   1912.85,      1.00,      0.00,      1.00,      0.00,      1.00,      2.30,      0.00,      0.00,      0.00,      0.00,     63.52,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    901.63,    901.63,    655.73,   1639.33,     11.27,     11.27,      8.20,     32.79,
