Daily C pools (kg C/ha) and fluxes (kg C/ha/day) at site boone3 in year 1
Day,Very labile litter,Labile litter,Resistant litter,Microbe,Humads,Humus,CharC,SOC,SOC0-10cm, SOC10-20cm,SOC20-30cm,SOC30-40cm,SOC40-50cm,SOC0-10cm, SOC10-20cm,SOC20-30cm,SOC30-40cm,SOC40-50cm,dSOC,DOC,Photosynthesis,Leaf-respiration, Stem-respiration, Root-respiration,Soil-heterotrophic-respiration, NPP,Eco-respiration, NEE,Stub,CH4-prod.,CH4-oxid.,CH4-flux,CH4-pool,DOC-leach,Litter-C,Manure-C
292,   0.00,   0.00, 319.66,   7.74, 734.61,41319.00,   0.00,42393.22,12358.83,12446.04,9484.78,5014.14,3089.44,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.04,  12.29,   3.32,   0.00,   0.00,   3.32,   1.39,   0.00,   4.72,   1.39,   0.00,0.00000,-0.00460,-0.00460,   0.00,   0.03,   0.00,   0.00
293,   0.00,   0.00, 319.44,   7.86, 734.39,41318.99,   0.00,42393.13,12358.75,12446.01,9484.76,5014.15,3089.47,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.09,  12.56,   2.97,   0.00,   0.00,   2.97,   1.42,   0.00,   4.39,   1.42,   0.00,0.00000,-0.00490,-0.00490,   0.00,   0.04,   0.00,   0.00
294,   0.00,   0.00, 319.04,   7.57, 734.58,41318.90,   0.00,42392.57,12358.33,12445.90,9484.71,5014.15,3089.48,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.56,  12.62,   7.52,   0.00,   0.00,   7.52,   1.86,   0.00,   9.38,   1.86,   0.00,0.00000,-0.00942,-0.00942,   0.00,   0.04,   0.00,   0.00
295,   0.00,   0.00, 318.66,   7.56, 734.49,41318.82,   0.00,42392.00,12357.97,12445.78,9484.64,5014.13,3089.49,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.57,  12.62,   6.65,   0.00,   0.00,   6.65,   1.84,   0.00,   8.49,   1.84,   0.00,0.00000,-0.00833,-0.00833,   0.00,   0.05,   0.00,   0.00
296,   0.00,   0.00, 318.48,   7.52, 734.45,41318.79,   0.00,42391.90,12357.95,12445.75,9484.60,5014.11,3089.49,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.10,  12.81,   2.10,   0.00,   0.00,   2.10,   1.36,   0.00,   3.46,   1.36,   0.00,0.00000,-0.00289,-0.00289,   0.00,   0.05,   0.00,   0.00
297,   0.00,   0.00, 318.32,   7.61, 734.29,41318.76,   0.00,42391.83,12357.93,12445.73,9484.57,5014.10,3089.49,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.07,  13.00,   1.92,   0.00,   0.00,   1.92,   1.33,   0.00,   3.26,   1.33,   0.00,0.00000,-0.00342,-0.00342,   0.00,   0.05,   0.00,   0.00
298,   0.00,   0.00, 318.15,   7.70, 734.12,41318.67,   0.00,42391.36,12357.73,12445.63,9484.49,5014.06,3089.45,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.46,  13.08,   2.97,   0.00,   0.00,   2.97,   1.48,   0.00,   4.45,   1.48,   0.00,0.00000,-0.00570,-0.00570,   0.00,   0.11,   0.00,   0.00
299,   0.00,   0.00, 317.84,   7.81, 733.94,41318.52,   0.00,42390.51,12357.29,12445.45,9484.38,5013.99,3089.40,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.85,  12.80,   7.35,   0.00,   0.00,   7.35,   1.82,   0.00,   9.16,   1.82,   0.00,0.00000,-0.00980,-0.00980,   0.00,   0.12,   0.00,   0.00
300,   0.00,   0.00, 317.30,   7.59, 734.04,41318.26,   0.00,42389.44,12356.64,12445.26,9484.26,5013.93,3089.36,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.07,  12.58,  11.02,   0.00,   0.00,  11.02,   2.12,   0.00,  13.14,   2.12,   0.00,0.00000,-0.00640,-0.00640,   0.00,   0.10,   0.00,   0.00
301,   0.00, 103.78, 739.07,   8.74, 733.90,41318.04,   0.00,42916.26,12883.87,12445.07,9484.13,5013.87,3089.32,  0.010,  0.010,  0.008,  0.004,  0.002, 526.82,  13.01,   8.57,   0.00,   0.00,   8.57,   4.83,   0.00,  13.40,   4.83,   0.00,0.00000,-0.00680,-0.00680,   0.00,   0.09, 530.54,   0.00
302,   0.00, 195.57,1115.86,   9.75, 734.90,41317.82,   0.00,43387.32,13355.41,12444.89,9483.99,5013.78,3089.25,  0.011,  0.010,  0.008,  0.004,  0.002, 471.06,  13.68,   8.82,   0.00,   0.00,   8.82,   7.43,   0.00,  16.24,   7.43,   0.00,0.00000,-0.00508,-0.00508,   0.00,   0.08, 477.49,   0.00
303,   0.00, 276.58,1453.13,  12.58, 734.55,41317.63,   0.00,43808.33,13776.97,12444.68,9483.84,5013.68,3089.16,  0.011,  0.010,  0.008,  0.004,  0.002, 421.00,  14.10,   6.09,   0.00,   0.00,   6.09,   9.62,   0.00,  15.72,   9.62,   0.00,0.00000,-0.00706,-0.00706,   0.00,   0.07, 429.74,   0.00
304,   0.00, 348.37,1755.30,  15.68, 734.19,41317.45,   0.00,44185.04,14154.30,12444.46,9483.67,5013.56,3089.04,  0.011,  0.010,  0.008,  0.004,  0.002, 376.71,  14.30,   5.10,   0.00,   0.00,   5.10,  10.82,   0.00,  15.92,  10.82,   0.00,0.00000,-0.00830,-0.00830,   0.00,   0.07, 386.77,   0.00
305,   0.00, 411.57,2025.33,  19.22, 733.82,41317.25,   0.00,44521.23,14491.17,12444.23,9483.48,5013.43,3088.92,  0.012,  0.010,  0.008,  0.004,  0.002, 336.19,  14.29,   7.23,   0.00,   0.00,   7.23,  12.54,   0.00,  19.77,  12.54,   0.00,0.00000,-0.01080,-0.01080,   0.00,   0.08, 348.09,   0.00
306,   0.00, 467.25,2266.63,  11.41, 745.14,41317.02,   0.00,44821.29,14792.00,12443.96,9483.28,5013.28,3088.77,  0.012,  0.010,  0.008,  0.004,  0.002, 300.06,  14.18,   6.30,   0.00,   0.00,   6.30,  13.65,   0.00,  19.95,  13.65,   0.00,0.00000,-0.01177,-0.01177,   0.00,   0.10, 313.28,   0.00
307,   0.00, 515.70,2481.46,  11.98, 748.61,41316.74,   0.00,45088.05,15059.67,12443.66,9483.03,5013.10,3088.59,  0.012,  0.010,  0.008,  0.004,  0.002, 266.76,  14.10,   5.21,   0.00,   0.00,   5.21,  15.28,   0.00,  20.49,  15.28,   0.00,0.00000,-0.01104,-0.01104,   0.00,   0.15, 281.95,   0.00
308,   0.00, 559.19,2674.54,  11.67, 752.63,41316.45,   0.00,45327.49,15300.11,12443.34,9482.75,5012.90,3088.39,  0.012,  0.010,  0.008,  0.004,  0.002, 239.44,  13.78,   3.60,   0.00,   0.00,   3.60,  14.04,   0.00,  17.64,  14.04,   0.00,0.00000,-0.01057,-0.01057,   0.00,   0.21, 253.76,   0.00
309,   0.00, 596.62,2845.94,  12.22, 756.33,41316.16,   0.00,45540.14,15513.65,12443.08,9482.51,5012.71,3088.19,  0.012,  0.010,  0.008,  0.004,  0.002, 212.65,  13.78,   1.88,   0.00,   0.00,   1.88,  15.22,   0.00,  17.10,  15.22,   0.00,0.00000,-0.00638,-0.00638,   0.00,   0.24, 228.38,   0.00
310,   0.00, 630.64,3000.61,  16.18, 756.03,41315.88,   0.00,45731.87,15706.17,12442.84,9482.28,5012.55,3088.03,  0.013,  0.010,  0.008,  0.004,  0.002, 191.72,  13.39,   2.51,   0.00,   0.00,   2.51,  13.30,   0.00,  15.81,  13.30,   0.00,0.00000,-0.00771,-0.00771,   0.00,   0.24, 205.54,   0.00
311,   0.00, 660.98,3139.40,  19.88, 755.74,41315.63,   0.00,45903.82,15878.84,12442.63,9482.08,5012.40,3087.88,  0.013,  0.010,  0.008,  0.004,  0.002, 171.95,  12.94,   2.32,   0.00,   0.00,   2.32,  12.58,   0.00,  14.90,  12.58,   0.00,0.00000,-0.00841,-0.00841,   0.00,   0.22, 184.99,   0.00
312,   0.00, 688.77,3272.34,  22.21, 755.51,41315.43,   0.00,46066.15,16041.74,12442.45,9481.91,5012.28,3087.77,  0.013,  0.010,  0.008,  0.004,  0.002, 162.33,  12.57,   1.04,   0.00,   0.00,   1.04,   3.74,   0.00,   4.78,   3.74,   0.00,0.00000,-0.00734,-0.00734,   0.00,   0.21, 166.49,   0.00
313,   0.00, 744.76,3512.08,  23.81, 755.32,41315.25,   0.00,46362.84,16338.94,12442.30,9481.76,5012.17,3087.67,  0.013,  0.010,  0.008,  0.004,  0.002, 296.69,  12.22,   0.00,   0.00,   0.00,   0.00,   2.60,   0.00,   2.60,   2.60,   0.00,0.00000,-0.00470,-0.00470,   0.00,   0.19, 299.68,   0.00
314,   0.00, 765.55,3607.83,  25.17, 755.15,41315.09,   0.00,46480.11,16456.69,12442.17,9481.62,5012.07,3087.56,  0.013,  0.010,  0.008,  0.004,  0.002, 117.27,  11.85,   0.04,   0.00,   0.00,   0.04,   2.22,   0.00,   2.26,   2.22,   0.00,0.00000,-0.00412,-0.00412,   0.00,   0.18, 119.87,   0.00
315,   0.00, 782.90,3694.03,   9.57, 772.34,41314.96,   0.00,46585.06,16562.07,12442.04,9481.49,5011.98,3087.48,  0.013,  0.010,  0.008,  0.004,  0.002, 104.95,  11.74,   0.25,   0.00,   0.00,   0.25,   2.60,   0.00,   2.85,   2.60,   0.00,0.00000,-0.00378,-0.00378,   0.00,   0.16, 107.89,   0.00
316,   0.00, 796.37,3763.44,  11.09, 773.90,41314.82,   0.00,46671.04,16648.44,12441.92,9481.38,5011.90,3087.40,  0.013,  0.010,  0.008,  0.004,  0.002,  85.98,  11.83,   0.93,   0.00,   0.00,   0.93,  10.83,   0.00,  11.76,  10.83,   0.00,0.00000,-0.00515,-0.00515,   0.00,   0.14,  97.10,   0.00
317,   0.00, 805.93,3822.20,  12.22, 776.91,41314.68,   0.00,46743.62,16721.45,12441.77,9481.26,5011.82,3087.33,  0.013,  0.010,  0.008,  0.004,  0.002,  72.59,  12.06,   1.07,   0.00,   0.00,   1.07,  14.55,   0.00,  15.61,  14.55,   0.00,0.00000,-0.00664,-0.00664,   0.00,   0.13,  87.39,   0.00
318,   0.00, 815.91,3884.88,  14.64, 776.70,41314.57,   0.00,46818.44,16796.65,12441.64,9481.15,5011.74,3087.26,  0.013,  0.010,  0.008,  0.004,  0.002,  74.82,  12.07,   0.34,   0.00,   0.00,   0.34,   3.61,   0.00,   3.95,   3.61,   0.00,0.00000,-0.00581,-0.00581,   0.00,   0.12,  78.65,   0.00
319,   0.00, 825.98,3941.30,  16.39, 776.53,41314.49,   0.00,46886.32,16864.88,12441.52,9481.05,5011.67,3087.19,  0.014,  0.010,  0.008,  0.004,  0.002,  67.88,  11.94,   0.14,   0.00,   0.00,   0.14,   2.71,   0.00,   2.85,   2.71,   0.00,0.00000,-0.00470,-0.00470,   0.00,   0.11,  70.78,   0.00
320,   0.00, 835.08,3992.09,  17.93, 776.37,41314.41,   0.00,46947.37,16926.26,12441.41,9480.96,5011.61,3087.13,  0.014,  0.010,  0.008,  0.004,  0.002,  61.05,  11.77,   0.17,   0.00,   0.00,   0.17,   2.46,   0.00,   2.63,   2.46,   0.00,0.00000,-0.00465,-0.00465,   0.00,   0.10,  63.71,   0.00
321,   0.00, 843.02,4037.80,  19.42, 776.22,41314.33,   0.00,47002.14,16981.34,12441.31,9480.87,5011.55,3087.08,  0.014,  0.010,  0.008,  0.004,  0.002,  54.78,  11.60,   0.23,   0.00,   0.00,   0.23,   2.38,   0.00,   2.61,   2.38,   0.00,0.00000,-0.00473,-0.00473,   0.00,   0.09,  57.33,   0.00
322,   0.00, 849.43,4078.94,  21.06, 776.07,41314.26,   0.00,47050.96,17030.45,12441.20,9480.79,5011.49,3087.03,  0.014,  0.010,  0.008,  0.004,  0.002,  48.82,  11.43,   0.29,   0.00,   0.00,   0.29,   2.62,   0.00,   2.91,   2.62,   0.00,0.00000,-0.00558,-0.00558,   0.00,   0.09,  51.60,   0.00
323,   0.00, 853.69,4108.79,  23.87, 775.91,41314.17,   0.00,47087.48,17067.27,12441.09,9480.70,5011.44,3086.98,  0.014,  0.010,  0.008,  0.004,  0.002,  36.52,  11.24,   0.49,   0.00,   0.00,   0.49,   9.78,   0.00,  10.27,   9.78,   0.00,0.00000,-0.00779,-0.00779,   0.00,   0.08,  46.44,   0.00
324,   0.00, 851.57,4126.97,  13.82, 791.55,41314.05,   0.00,47109.64,17089.76,12440.96,9480.62,5011.38,3086.92,  0.014,  0.010,  0.008,  0.004,  0.002,  22.17,  11.88,   0.61,   0.00,   0.00,   0.61,  19.50,   0.00,  20.10,  19.50,   0.00,0.00000,-0.00716,-0.00716,   0.00,   0.07,  41.80,   0.00
325,   0.00, 848.62,4141.55,  13.94, 797.05,41313.95,   0.00,47127.49,17107.91,12440.84,9480.53,5011.32,3086.88,  0.014,  0.010,  0.008,  0.004,  0.002,  17.85,  12.56,   0.36,   0.00,   0.00,   0.36,  19.64,   0.00,  20.00,  19.64,   0.00,0.00000,-0.00584,-0.00584,   0.00,   0.06,  37.62,   0.00
326,   0.00, 847.11,4156.18,  18.64, 796.81,41313.87,   0.00,47145.26,17125.97,12440.73,9480.46,5011.27,3086.83,  0.014,  0.010,  0.008,  0.004,  0.002,  17.77,  12.80,   0.27,   0.00,   0.00,   0.27,  15.98,   0.00,  16.24,  15.98,   0.00,0.00000,-0.00681,-0.00681,   0.00,   0.06,  33.86,   0.00
327,   0.00, 846.30,4180.17,  21.59, 796.58,41313.81,   0.00,47171.12,17152.11,12440.62,9480.38,5011.22,3086.79,  0.014,  0.010,  0.008,  0.004,  0.002,  25.86,  12.81,   0.19,   0.00,   0.00,   0.19,   4.51,   0.00,   4.70,   4.51,   0.00,0.00000,-0.00685,-0.00685,   0.00,   0.05,  30.47,   0.00
328,   0.00, 845.86,4201.75,  24.12, 796.38,41313.77,   0.00,47194.42,17175.68,12440.51,9480.30,5011.17,3086.75,  0.014,  0.010,  0.008,  0.004,  0.002,  23.30,  12.68,   0.15,   0.00,   0.00,   0.15,   4.02,   0.00,   4.17,   4.02,   0.00,0.00000,-0.00685,-0.00685,   0.00,   0.05,  27.42,   0.00
329,   0.00, 843.89,4221.16,  11.13, 812.07,41313.72,   0.00,47214.66,17196.20,12440.40,9480.23,5011.13,3086.70,  0.014,  0.010,  0.008,  0.004,  0.002,  20.25,  12.82,   0.14,   0.00,   0.00,   0.14,   4.32,   0.00,   4.46,   4.32,   0.00,0.00000,-0.00555,-0.00555,   0.00,   0.05,  24.68,   0.00
330,   0.00, 843.15,4238.62,  13.36, 811.88,41313.68,   0.00,47233.34,17215.13,12440.31,9480.16,5011.08,3086.66,  0.014,  0.010,  0.008,  0.004,  0.002,  18.67,  12.79,   0.05,   0.00,   0.00,   0.05,   3.41,   0.00,   3.46,   3.41,   0.00,0.00000,-0.00495,-0.00495,   0.00,   0.05,  22.21,   0.00
331,   0.00, 842.42,4254.34,  15.39, 811.70,41313.64,   0.00,47249.91,17231.96,12440.21,9480.08,5011.03,3086.62,  0.014,  0.010,  0.008,  0.004,  0.002,  16.58,  12.59,   0.11,   0.00,   0.00,   0.11,   3.26,   0.00,   3.37,   3.26,   0.00,0.00000,-0.00557,-0.00557,   0.00,   0.06,  19.99,   0.00
332,   0.00, 837.16,4255.05,  13.30, 818.57,41313.55,   0.00,47250.29,17232.63,12440.09,9480.00,5010.98,3086.58,  0.014,  0.010,  0.008,  0.004,  0.002,   0.38,  12.86,   0.20,   0.00,   0.00,   0.20,  17.40,   0.00,  17.60,  17.40,   0.00,0.00000,-0.00587,-0.00587,   0.00,   0.07,  17.99,   0.00
333,   0.00, 829.63,4251.20,  14.46, 823.27,41313.41,   0.00,47244.89,17227.54,12439.97,9479.92,5010.93,3086.53,  0.014,  0.010,  0.008,  0.004,  0.002,  -5.40,  13.14,   0.21,   0.00,   0.00,   0.21,  21.34,   0.00,  21.56,  21.34,   0.00,0.00000,-0.00692,-0.00692,   0.00,   0.08,  16.19,   0.00
334,   0.00, 825.06,4262.40,  17.67, 823.02,41313.33,   0.00,47254.32,17237.27,12439.85,9479.83,5010.88,3086.49,  0.014,  0.010,  0.008,  0.004,  0.002,   9.43,  13.09,   0.09,   0.00,   0.00,   0.09,   4.87,   0.00,   4.97,   4.87,   0.00,0.00000,-0.00660,-0.00660,   0.00,   0.08,  14.57,   0.00
335,   0.00, 821.37,4272.47,  20.39, 822.79,41313.26,   0.00,47262.93,17246.17,12439.74,9479.75,5010.82,3086.45,  0.014,  0.010,  0.008,  0.004,  0.002,   8.60,  12.88,   0.09,   0.00,   0.00,   0.09,   4.25,   0.00,   4.33,   4.25,   0.00,0.00000,-0.00645,-0.00645,   0.00,   0.08,  13.12,   0.00
336,   0.00, 822.37,4291.00,  22.05, 822.60,41313.20,   0.00,47283.65,17267.17,12439.63,9479.66,5010.77,3086.41,  0.014,  0.010,  0.008,  0.004,  0.002,  20.72,  12.65,   0.00,   0.00,   0.00,   0.00,   2.62,   0.00,   2.62,   2.62,   0.00,0.00000,-0.00419,-0.00419,   0.00,   0.08,  23.61,   0.00
337,   0.00, 825.15,4305.84,  22.57, 822.47,41313.15,   0.00,47301.41,17285.18,12439.55,9479.59,5010.73,3086.36,  0.014,  0.010,  0.008,  0.004,  0.002,  17.76,  12.44,   0.00,   0.00,   0.00,   0.00,   0.85,   0.00,   0.85,   0.85,   0.00,0.00000,-0.00101,-0.00101,   0.00,   0.08,  18.89,   0.00
338,   0.00, 828.16,4317.83,  22.63, 822.36,41313.19,   0.00,47316.33,17300.23,12439.51,9479.55,5010.70,3086.34,  0.014,  0.010,  0.008,  0.004,  0.002,  14.92,  12.16,   0.00,   0.00,   0.00,   0.00,   0.21,   0.00,   0.21,   0.21,   0.00,0.00000,0.00000,0.00000,   0.00,   0.00,  15.11,   0.00
339,   0.00, 830.56,4327.42,  22.69, 822.27,41313.21,   0.00,47328.27,17312.29,12439.48,9479.51,5010.67,3086.32,  0.014,  0.010,  0.008,  0.004,  0.002,  11.94,  12.13,   0.00,   0.00,   0.00,   0.00,   0.16,   0.00,   0.16,   0.16,   0.00,0.00000,0.00000,0.00000,   0.00,   0.00,  12.09,   0.00
340,   0.00, 832.05,4335.00,  22.94, 822.19,41313.23,   0.00,47337.56,17321.68,12439.45,9479.48,5010.65,3086.30,  0.014,  0.010,  0.008,  0.004,  0.002,   9.29,  12.15,   0.00,   0.00,   0.00,   0.00,   0.40,   0.00,   0.40,   0.40,   0.00,0.00000,-0.00037,-0.00037,   0.00,   0.00,   9.67,   0.00
341,   0.00, 832.98,4341.08,  23.23, 822.11,41313.25,   0.00,47344.81,17329.03,12439.42,9479.46,5010.63,3086.28,  0.014,  0.010,  0.008,  0.004,  0.002,   7.25,  12.14,   0.00,   0.00,   0.00,   0.00,   0.49,   0.00,   0.49,   0.49,   0.00,0.00000,-0.00061,-0.00061,   0.00,   0.00,   7.74,   0.00
342,   0.00, 833.59,4345.94,  23.53, 822.04,41313.27,   0.00,47350.51,17334.82,12439.39,9479.43,5010.61,3086.26,  0.014,  0.010,  0.008,  0.004,  0.002,   5.70,  12.13,   0.00,   0.00,   0.00,   0.00,   0.50,   0.00,   0.50,   0.50,   0.00,0.00000,-0.00066,-0.00066,   0.00,   0.00,   6.19,   0.00
343,   0.00, 833.98,4349.83,  23.81, 821.98,41313.29,   0.00,47354.99,17339.38,12439.37,9479.40,5010.59,3086.25,  0.014,  0.010,  0.008,  0.004,  0.002,   4.48,  12.10,   0.00,   0.00,   0.00,   0.00,   0.48,   0.00,   0.48,   0.48,   0.00,0.00000,-0.00065,-0.00065,   0.00,   0.00,   4.95,   0.00
344,   0.00, 834.20,4352.93,  24.08, 821.92,41313.31,   0.00,47358.51,17342.97,12439.35,9479.38,5010.58,3086.23,  0.014,  0.010,  0.008,  0.004,  0.002,   3.51,  12.08,   0.00,   0.00,   0.00,   0.00,   0.45,   0.00,   0.45,   0.45,   0.00,0.00000,-0.00063,-0.00063,   0.00,   0.00,   3.96,   0.00
345,   0.00, 833.42,4352.40,   9.11, 837.47,41313.33,   0.00,47357.90,17342.44,12439.32,9479.36,5010.56,3086.22,  0.014,  0.010,  0.008,  0.004,  0.002,  -0.60,  12.18,   0.01,   0.00,   0.00,   0.01,   2.19,   0.00,   2.20,   2.19,   0.00,0.00000,-0.00030,-0.00030,   0.00,   0.00,   1.58,   0.00
346,   0.00, 832.78,4353.46,   9.52, 837.40,41313.35,   0.00,47358.77,17343.38,12439.30,9479.34,5010.54,3086.20,  0.014,  0.010,  0.008,  0.004,  0.002,   0.86,  12.26,   0.01,   0.00,   0.00,   0.01,   0.57,   0.00,   0.57,   0.57,   0.00,0.00000,-0.00041,-0.00041,   0.00,   0.00,   1.43,   0.00
347,   0.00, 832.56,4355.43,   9.86, 837.33,41313.37,   0.00,47360.86,17345.54,12439.28,9479.32,5010.53,3086.19,  0.014,  0.010,  0.008,  0.004,  0.002,   2.09,  12.32,   0.00,   0.00,   0.00,   0.00,   0.48,   0.00,   0.48,   0.48,   0.00,0.00000,-0.00041,-0.00041,   0.00,   0.00,   2.57,   0.00
348,   0.00, 832.24,4357.00,  10.19, 837.27,41313.38,   0.00,47362.43,17347.18,12439.26,9479.30,5010.52,3086.18,  0.014,  0.010,  0.008,  0.004,  0.002,   1.57,  12.36,   0.00,   0.00,   0.00,   0.00,   0.48,   0.00,   0.48,   0.48,   0.00,0.00000,-0.00049,-0.00049,   0.00,   0.00,   2.05,   0.00
349,   0.00, 831.76,4358.24,  10.55, 837.20,41313.40,   0.00,47363.55,17348.36,12439.24,9479.28,5010.50,3086.17,  0.014,  0.010,  0.008,  0.004,  0.002,   1.12,  12.40,   0.00,   0.00,   0.00,   0.00,   0.53,   0.00,   0.53,   0.53,   0.00,0.00000,-0.00059,-0.00059,   0.00,   0.00,   1.64,   0.00
350,   0.00, 831.18,4359.22,  10.92, 837.14,41313.41,   0.00,47364.32,17349.19,12439.23,9479.26,5010.49,3086.15,  0.014,  0.010,  0.008,  0.004,  0.002,   0.77,  12.43,   0.00,   0.00,   0.00,   0.00,   0.55,   0.00,   0.55,   0.55,   0.00,0.00000,-0.00062,-0.00062,   0.00,   0.00,   1.31,   0.00
351,   0.00, 830.10,4359.56,   9.00, 839.52,41313.43,   0.00,47364.15,17349.08,12439.21,9479.25,5010.48,3086.14,  0.014,  0.010,  0.008,  0.004,  0.002,  -0.16,  12.54,   0.00,   0.00,   0.00,   0.00,   0.69,   0.00,   0.69,   0.69,   0.00,0.00000,-0.00045,-0.00045,   0.00,   0.00,   0.53,   0.00
352,   0.00, 829.19,4359.86,   9.44, 839.45,41313.45,   0.00,47364.01,17349.00,12439.19,9479.23,5010.46,3086.13,  0.014,  0.010,  0.008,  0.004,  0.002,  -0.14,  12.61,   0.00,   0.00,   0.00,   0.00,   0.62,   0.00,   0.62,   0.62,   0.00,0.00000,-0.00058,-0.00058,   0.00,   0.00,   0.47,   0.00
353,   0.00, 828.38,4360.13,   9.84, 839.39,41313.46,   0.00,47363.86,17348.91,12439.17,9479.21,5010.45,3086.12,  0.014,  0.010,  0.008,  0.004,  0.002,  -0.15,  12.65,   0.00,   0.00,   0.00,   0.00,   0.58,   0.00,   0.58,   0.58,   0.00,0.00000,-0.00063,-0.00063,   0.00,   0.00,   0.43,   0.00
354,   0.00, 827.68,4360.67,  10.22, 839.33,41313.48,   0.00,47364.07,17349.18,12439.15,9479.19,5010.44,3086.11,  0.014,  0.010,  0.008,  0.004,  0.002,   0.20,  12.68,   0.00,   0.00,   0.00,   0.00,   0.56,   0.00,   0.56,   0.56,   0.00,0.00000,-0.00064,-0.00064,   0.00,   0.00,   0.77,   0.00
355,   0.00, 826.97,4361.08,  10.59, 839.27,41313.50,   0.00,47364.13,17349.30,12439.13,9479.18,5010.43,3086.10,  0.014,  0.010,  0.008,  0.004,  0.002,   0.06,  12.71,   0.00,   0.00,   0.00,   0.00,   0.55,   0.00,   0.55,   0.55,   0.00,0.00000,-0.00063,-0.00063,   0.00,   0.00,   0.61,   0.00
356,   0.00, 826.18,4361.21,  10.96, 839.22,41313.52,   0.00,47363.83,17349.06,12439.11,9479.16,5010.41,3086.08,  0.014,  0.010,  0.008,  0.004,  0.002,  -0.30,  12.74,   0.00,   0.00,   0.00,   0.00,   0.55,   0.00,   0.55,   0.55,   0.00,0.00000,-0.00063,-0.00063,   0.00,   0.00,   0.25,   0.00
357,   0.00, 825.39,4360.00,  11.46, 839.16,41313.55,   0.00,47362.32,17347.60,12439.10,9479.14,5010.40,3086.07,  0.014,  0.010,  0.008,  0.004,  0.002,  -1.51,  12.76,   0.00,   0.00,   0.00,   0.00,   1.74,   0.00,   1.74,   1.74,   0.00,0.00000,-0.00063,-0.00063,   0.00,   0.00,   0.22,   0.00
358,   0.00, 824.35,4358.36,   9.15, 842.06,41313.55,   0.00,47360.31,17345.66,12439.08,9479.12,5010.39,3086.06,  0.014,  0.010,  0.008,  0.004,  0.002,  -2.00,  12.84,   0.00,   0.00,   0.00,   0.00,   2.20,   0.00,   2.20,   2.20,   0.00,0.00000,-0.00048,-0.00048,   0.00,   0.00,   0.20,   0.00
359,   0.00, 823.34,4356.77,   9.13, 842.63,41313.57,   0.00,47358.37,17343.78,12439.06,9479.11,5010.38,3086.05,  0.014,  0.010,  0.008,  0.004,  0.002,  -1.94,  12.92,   0.00,   0.00,   0.00,   0.00,   2.12,   0.00,   2.12,   2.12,   0.00,0.00000,-0.00049,-0.00049,   0.00,   0.00,   0.18,   0.00
360,   0.00, 822.51,4356.83,   9.52, 842.57,41313.59,   0.00,47357.98,17343.44,12439.04,9479.09,5010.36,3086.04,  0.014,  0.010,  0.008,  0.004,  0.002,  -0.39,  12.97,   0.00,   0.00,   0.00,   0.00,   0.56,   0.00,   0.56,   0.56,   0.00,0.00000,-0.00056,-0.00056,   0.00,   0.00,   0.16,   0.00
361,   0.00, 821.74,4356.87,   9.87, 842.52,41313.60,   0.00,47357.60,17343.12,12439.03,9479.07,5010.35,3086.03,  0.014,  0.010,  0.008,  0.004,  0.002,  -0.38,  13.00,   0.00,   0.00,   0.00,   0.00,   0.53,   0.00,   0.53,   0.53,   0.00,0.00000,-0.00058,-0.00058,   0.00,   0.00,   0.14,   0.00
362,   0.00, 820.99,4356.91,  10.22, 842.46,41313.62,   0.00,47357.21,17342.79,12439.01,9479.06,5010.34,3086.02,  0.014,  0.010,  0.008,  0.004,  0.002,  -0.39,  13.02,   0.00,   0.00,   0.00,   0.00,   0.52,   0.00,   0.52,   0.52,   0.00,0.00000,-0.00058,-0.00058,   0.00,   0.00,   0.13,   0.00
363,   0.00, 820.23,4356.94,  10.57, 842.41,41313.63,   0.00,47356.82,17342.45,12438.99,9479.04,5010.33,3086.01,  0.014,  0.010,  0.008,  0.004,  0.002,  -0.40,  13.04,   0.00,   0.00,   0.00,   0.00,   0.51,   0.00,   0.52,   0.51,   0.00,0.00000,-0.00057,-0.00057,   0.00,   0.00,   0.12,   0.00
364,   0.00, 819.49,4355.73,  11.03, 842.36,41313.64,   0.00,47355.31,17340.99,12438.97,9479.02,5010.32,3086.00,  0.014,  0.010,  0.008,  0.004,  0.002,  -1.51,  13.06,   0.00,   0.00,   0.00,   0.00,   1.62,   0.00,   1.62,   1.62,   0.00,0.00000,-0.00057,-0.00057,   0.00,   0.00,   0.11,   0.00
365,   0.00, 818.75,4355.74,  11.36, 842.31,41313.66,   0.00,47354.90,17340.64,12438.96,9479.01,5010.31,3085.99,  0.014,  0.010,  0.008,  0.004,  0.002,  -0.41,  13.08,   0.00,   0.00,   0.00,   0.00,   0.50,   0.00,   0.50,   0.50,   0.00,0.00000,-0.00056,-0.00056,   0.00,   0.00,   0.10,   0.00
