Daily crop growth at site boone3 in year 1
Day,Temperature,Precipitation,Irrigation,Radiation,PET,Transpiration,Evaporation,Total_crops,,,,Crop 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,LeafC,StemC,RootC,GrainC,CropID,TDD,GrowthIndex,Water_demand,Water_stress,N_demand,N_stress,LAI,N_from_soil,N_from_air_NH3,N_fixation,Day_N_increase,TotalCropN,DailyCropGrowth,DayLeafGrowth,DayStemGrowth,DayRootGrowth,DayGrainGrowth,DayShootSenes,DayRootSenes,DayGrainSenes,LeafC,StemC,RootC,GrainC,LeafN,StemN,RootN,GrainN,
,degree_C,mm,mm,MJ/m2/d,mm,mm,mm,kgC/ha/d,kgC/ha,kgC/ha,kgC/ha,,degree_C,,mm,,,kgN/ha/d,,kgN/ha/d,kgN/ha/d,kgN/ha/d,kgN/ha/d,kgN/ha,kgC/ha/d,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgC/ha,kgN/ha,kgN/ha,kgN/ha,kgN/ha,
 186,     27.00,      0.00,      0.00,     17.54,      3.64,      3.64,      0.00,   1325.76,   1325.76,    660.55,    684.80,         1,   1405.50,      0.55,      3.64,      1.00,      3.23,      0.99,      2.10,      3.19,      0.00,      0.00,      3.19,     61.95,    205.71,     68.24,     68.24,     34.00,     35.25,      0.00,      0.00,      0.00,   1325.76,   1325.76,    660.55,    684.80,     18.63,     18.63,      9.28,     15.40,
 187,     27.50,      0.00,      0.00,     16.47,      3.50,      3.50,      0.00,   1374.44,   1374.44,    683.77,    771.74,         1,   1433.00,      0.56,      3.50,      1.00,      3.26,      0.99,      2.22,      3.22,      0.00,      0.00,      3.22,     65.17,    207.53,     67.84,     67.84,     33.75,     38.09,      0.00,      0.00,      0.00,   1374.44,   1374.44,    683.77,    771.74,     19.19,     19.19,      9.55,     17.24,
 188,     25.25,      0.00,      0.00,     18.34,      3.61,      3.61,      0.00,   1411.28,   1411.28,    701.08,    852.34,         1,   1458.25,      0.57,      3.61,      1.00,      2.67,      1.00,      2.35,      2.66,      0.00,      0.00,      2.66,     67.83,    171.59,     55.34,     55.34,     27.49,     33.42,      0.00,      0.00,      0.00,   1411.28,   1411.28,    701.08,    852.34,     19.59,     19.59,      9.73,     18.93,
 189,     25.75,      0.00,      0.00,     17.94,      3.60,      3.60,      0.00,   1441.96,   1441.96,    728.06,    938.39,         1,   1484.00,      0.58,      3.60,      1.00,      2.72,      0.99,      2.45,      2.70,      0.00,      0.00,      2.70,     70.53,    174.39,     55.26,     55.26,     27.90,     35.96,      0.00,      0.00,      0.00,   1441.96,   1441.96,    728.06,    938.39,     19.89,     19.89,     10.04,     20.71,
 190,     23.25,      4.00,      0.00,     12.32,      2.54,      2.54,      0.00,   1461.04,   1461.04,    749.92,   1015.00,         1,   1507.25,      0.59,      2.54,      1.00,      2.07,      1.00,      2.55,      2.12,      0.00,      0.00,      2.12,     72.65,    136.64,     42.59,     42.59,     21.86,     29.59,      0.00,      0.00,      0.00,   1461.04,   1461.04,    749.92,   1015.00,     20.04,     20.04,     10.29,     22.28,
 191,     19.00,      0.00,      0.00,     17.81,      2.90,      2.90,      0.00,   1465.23,   1465.23,    762.40,   1072.12,         1,   1526.25,      0.60,      2.88,      1.00,      1.14,      1.00,      2.62,      1.21,      0.00,      0.00,      1.21,     73.86,     77.98,     23.98,     23.98,     12.48,     17.55,      0.00,      0.00,      0.00,   1465.23,   1465.23,    762.40,   1072.12,     20.01,     20.01,     10.41,     23.43,
 192,     18.25,     11.00,      0.00,      8.97,      1.67,      1.67,      0.00,   1465.30,   1465.30,    772.62,   1125.67,         1,   1544.50,      0.61,      1.67,      1.00,      0.98,      1.00,      2.67,      0.99,      0.00,      0.00,      0.99,     74.85,     63.90,     19.39,     19.39,     10.22,     14.89,      0.00,      0.00,      0.00,   1465.30,   1465.30,    772.62,   1125.67,     19.93,     19.93,     10.51,     24.49,
 193,     20.25,      8.00,      0.00,     12.85,      2.38,      2.38,      0.00,   1468.16,   1468.16,    785.78,   1189.04,         1,   1564.75,      0.61,      2.38,      1.00,      1.33,      0.96,      2.70,      1.27,      0.00,      0.00,      1.28,     76.12,     82.27,     24.59,     24.59,     13.16,     19.92,      0.00,      0.00,      0.00,   1468.16,   1468.16,    785.78,   1189.04,     19.87,     19.87,     10.63,     25.75,
 194,     22.50,      0.00,      0.00,     17.94,      3.27,      3.27,      0.00,   1475.07,   1475.07,    802.91,   1265.14,         1,   1587.25,      0.62,      3.27,      1.00,      1.75,      0.95,      2.75,      1.66,      0.00,      0.00,      1.66,     77.78,    107.04,     31.46,     31.46,     17.13,     26.99,      0.00,      0.00,      0.00,   1475.07,   1475.07,    802.91,   1265.14,     19.86,     19.86,     10.81,     27.25,
 195,     21.50,      0.00,      0.00,     17.14,      3.04,      3.04,      0.00,   1479.29,   1479.29,    818.51,   1338.60,         1,   1608.75,      0.63,      3.04,      1.00,      1.50,      1.00,      2.81,      1.51,      0.00,      0.00,      1.51,     79.29,     97.49,     28.19,     28.19,     15.60,     25.51,      0.00,      0.00,      0.00,   1479.29,   1479.29,    818.51,   1338.60,     19.82,     19.82,     10.97,     28.69,
 196,     21.25,      0.00,      0.00,     16.74,      2.95,      2.95,      0.00,   1481.35,   1481.35,    833.26,   1411.91,         1,   1630.00,      0.64,      2.95,      1.00,      1.42,      1.00,      2.86,      1.43,      0.00,      0.00,      1.43,     80.72,     92.20,     26.22,     26.22,     14.75,     25.00,      0.00,      0.00,      0.00,   1481.35,   1481.35,    833.26,   1411.91,     19.75,     19.75,     11.11,     30.12,
 197,     20.75,      1.00,      0.00,     16.87,      2.92,      2.92,      0.00,   1480.96,   1480.96,    846.77,   1483.61,         1,   1650.75,      0.65,      2.92,      1.00,      1.29,      1.00,      2.92,      1.31,      0.00,      0.00,      1.31,     82.03,     84.43,     23.63,     23.63,     13.51,     23.67,      0.00,      0.00,      0.00,   1480.96,   1480.96,    846.77,   1483.61,     19.65,     19.65,     11.24,     31.50,
 198,     22.00,      0.00,      0.00,     18.07,      3.24,      3.24,      0.00,   1480.73,   1480.73,    861.69,   1562.42,         1,   1672.75,      0.66,      3.24,      1.00,      1.49,      0.97,      2.96,      1.44,      0.00,      0.00,      1.45,     83.48,     93.27,     25.64,     25.64,     14.92,     27.06,      0.00,      0.00,      0.00,   1480.73,   1480.73,    861.69,   1562.42,     19.55,     19.55,     11.38,     33.00,
 199,     22.00,      7.00,      0.00,     12.05,      2.39,      2.39,      0.00,   1478.45,   1478.45,    875.94,   1641.78,         1,   1694.75,      0.66,      2.39,      1.00,      1.45,      0.95,      3.02,      1.38,      0.00,      0.00,      1.38,     84.86,     89.04,     24.04,     24.04,     14.25,     26.70,      0.00,      0.00,      0.00,   1478.45,   1478.45,    875.94,   1641.78,     19.42,     19.42,     11.51,     34.51,
 200,     21.50,     11.00,      0.00,     11.11,      2.20,      2.20,      0.00,   1473.84,   1473.84,    888.93,   1719.22,         1,   1716.25,      0.67,      2.20,      1.00,      1.32,      0.95,      3.07,      1.26,      0.00,      0.00,      1.26,     86.12,     81.23,     21.55,     21.55,     13.00,     25.13,      0.00,      0.00,      0.00,   1473.84,   1473.84,    888.93,   1719.22,     19.27,     19.27,     11.62,     35.96,
 201,     21.00,      0.00,      0.00,     19.68,      3.43,      2.93,      0.48,   1468.29,   1468.29,    901.44,   1796.00,         1,   1737.25,      0.68,      3.18,      1.00,      1.20,      1.00,      3.11,      1.21,      0.00,      0.00,      1.21,     87.33,     78.19,     20.38,     20.38,     12.51,     24.93,      0.00,      0.00,      0.00,   1468.29,   1468.29,    901.44,   1796.00,     19.10,     19.10,     11.73,     37.39,
 202,     22.75,      0.00,      0.00,     17.27,      3.18,      3.18,      0.00,   1462.84,   1462.84,    915.86,   1882.61,         1,   1760.00,      0.69,      3.18,      1.00,      1.46,      0.96,      3.16,      1.40,      0.00,      0.00,      1.40,     88.72,     90.12,     23.03,     23.03,     14.42,     29.64,      0.00,      0.00,      0.00,   1462.84,   1462.84,    915.86,   1882.61,     18.94,     18.94,     11.86,     38.99,
 203,     24.75,     16.00,      0.00,      8.97,      2.11,      2.11,      0.00,   1454.32,   1454.32,    930.56,   1976.79,         1,   1784.75,      0.70,      2.11,      1.00,      1.74,      0.81,      3.21,      1.42,      0.01,      0.00,      1.42,     90.15,     91.84,     22.96,     22.96,     14.69,     31.21,      0.00,      0.00,      0.00,   1454.32,   1454.32,    930.56,   1976.79,     18.72,     18.72,     11.98,     40.72,
 204,     24.25,     20.00,      0.00,      7.90,      1.91,      1.91,      0.00,   1443.98,   1443.98,    944.29,   2069.57,         1,   1809.00,      0.71,      1.91,      1.00,      1.60,      0.83,      3.26,      1.33,      0.01,      0.00,      1.33,     91.48,     85.84,     21.00,     21.00,     13.73,     30.10,      0.00,      0.00,      0.00,   1443.98,   1443.98,    944.29,   2069.57,     18.49,     18.49,     12.09,     42.40,
 205,     24.25,      6.00,      0.00,      8.03,      1.93,      0.92,      0.99,   1418.08,   1418.08,    948.24,   2142.10,         1,   1833.25,      0.72,      1.93,      1.00,      1.55,      0.22,      3.31,      0.35,      0.04,      0.00,      0.38,     91.86,     24.66,      5.90,      5.90,      3.95,      8.91,      0.00,      0.00,      0.00,   1418.08,   1418.08,    948.24,   2142.10,     18.06,     18.06,     12.08,     43.66,
 206,     24.00,      0.00,      0.00,     14.46,      2.84,      0.29,      2.54,   1388.26,   1388.26,    949.47,   2208.17,         1,   1857.25,      0.73,      2.84,      1.00,      1.45,      0.05,      3.32,      0.07,      0.05,      0.00,      0.12,     91.98,      7.67,      1.79,      1.79,      1.23,      2.85,      0.00,      0.00,      0.00,   1388.26,   1388.26,    949.47,   2208.17,     17.59,     17.59,     12.03,     44.77,
 207,     23.50,      0.00,      0.00,     18.61,      3.49,      0.29,      3.19,   1359.02,   1359.02,    950.69,   2273.06,         1,   1880.75,      0.74,      3.49,      1.00,      1.33,      0.05,      3.32,      0.07,      0.05,      0.00,      0.12,     92.10,      7.62,      1.74,      1.74,      1.22,      2.92,      0.00,      0.00,      0.00,   1359.02,   1359.02,    950.69,   2273.06,     17.13,     17.13,     11.98,     45.85,
 208,     25.50,      0.00,      0.00,     15.40,      3.13,      0.29,      2.83,   1327.05,   1327.05,    951.91,   2343.41,         1,   1906.25,      0.75,      3.13,      1.00,      1.55,      0.04,      3.33,      0.07,      0.05,      0.00,      0.12,     92.22,      7.65,      1.71,      1.71,      1.22,      3.01,      0.00,      0.00,      0.00,   1327.05,   1327.05,    951.91,   2343.41,     16.64,     16.64,     11.93,     47.01,
 209,     24.00,      0.00,      0.00,     15.66,      3.03,      0.28,      2.72,   1310.51,   1310.51,    953.10,   2382.75,         1,   1930.25,      0.76,      3.03,      1.00,      1.29,      0.05,      3.33,      0.06,      0.05,      0.00,      0.12,     92.33,      7.45,      1.64,      1.64,      1.19,      2.98,      0.00,      0.00,      0.00,   1310.51,   1310.51,    953.10,   2382.75,     16.38,     16.38,     11.91,     47.65,
 210,     22.25,      0.00,      0.00,     16.60,      3.02,      0.27,      2.38,   1312.08,   1312.08,    954.24,   2385.59,         1,   1952.50,      0.77,      3.02,      1.00,      1.02,      0.06,      3.34,      0.06,      0.05,      0.00,      0.11,     92.44,      7.11,      1.56,      1.56,      1.14,      2.84,      0.00,      0.00,      0.00,   1312.08,   1312.08,    954.24,   2385.59,     16.40,     16.40,     11.93,     47.71,
 211,     22.25,      0.00,      0.00,     18.48,      3.33,      0.25,      2.08,   1313.57,   1313.57,    955.32,   2388.31,         1,   1974.75,      0.77,      3.33,      1.00,      0.98,      0.06,      3.34,      0.05,      0.05,      0.00,      0.11,     92.55,      6.79,      1.49,      1.49,      1.09,      2.72,      0.00,      0.00,      0.00,   1313.57,   1313.57,    955.32,   2388.31,     16.42,     16.42,     11.94,     47.77,
 212,     21.00,      0.00,      0.00,     19.01,      3.30,      0.24,      1.74,   1314.98,   1314.98,    956.35,   2390.88,         1,   1995.75,      0.78,      3.18,      1.00,      0.80,      0.06,      3.34,      0.05,      0.05,      0.00,      0.10,     92.65,      6.41,      1.41,      1.41,      1.03,      2.57,      0.00,      0.00,      0.00,   1314.98,   1314.98,    956.35,   2390.88,     16.44,     16.44,     11.95,     47.82,
 213,     18.75,     19.00,      0.00,     10.04,      1.85,      0.22,      1.61,   1316.30,   1316.30,    957.31,   2393.27,         1,   2014.50,      0.79,      1.85,      1.00,      0.55,      0.08,      3.35,      0.04,      0.05,      0.00,      0.09,     92.74,      5.99,      1.32,      1.32,      0.96,      2.39,      0.00,      0.00,      0.00,   1316.30,   1316.30,    957.31,   2393.27,     16.45,     16.45,     11.97,     47.87,
 214,     19.75,     11.00,      0.00,     10.04,      1.91,      0.24,      1.66,   1317.72,   1317.72,    958.35,   2395.86,         1,   2034.25,      0.80,      1.91,      1.00,      0.61,      0.09,      3.35,      0.05,      0.05,      0.00,      0.10,     92.84,      6.48,      1.43,      1.43,      1.04,      2.59,      0.00,      0.00,      0.00,   1317.72,   1317.72,    958.35,   2395.86,     16.47,     16.47,     11.98,     47.92,
 215,     23.00,      6.00,      0.00,     12.05,      2.47,      0.26,      2.19,   1319.24,   1319.24,    959.45,   2398.62,         1,   2057.25,      0.81,      2.47,      1.00,      0.91,      0.06,      3.35,      0.06,      0.05,      0.00,      0.11,     92.95,      6.89,      1.52,      1.52,      1.10,      2.76,      0.00,      0.00,      0.00,   1319.24,   1319.24,    959.45,   2398.62,     16.49,     16.49,     11.99,     47.97,
 216,     24.50,     11.00,      0.00,      9.10,      2.10,      0.27,      1.82,   1320.82,   1320.82,    960.60,   2401.49,         1,   2081.75,      0.82,      2.10,      1.00,      1.01,      0.06,      3.36,      0.06,      0.05,      0.00,      0.11,     93.06,      7.19,      1.58,      1.58,      1.15,      2.87,      0.00,      0.00,      0.00,   1320.82,   1320.82,    960.60,   2401.49,     16.51,     16.51,     12.01,     48.03,
 217,     24.50,     11.00,      0.00,      8.03,      1.93,      0.27,      1.65,   1322.43,   1322.43,    961.77,   2404.42,         1,   2106.25,      0.83,      1.93,      1.00,      0.95,      0.07,      3.36,      0.06,      0.05,      0.00,      0.11,     93.17,      7.30,      1.61,      1.61,      1.17,      2.92,      0.00,      0.00,      0.00,   1322.43,   1322.43,    961.77,   2404.42,     16.53,     16.53,     12.02,     48.09,
 218,     24.75,      0.00,      0.00,     12.99,      2.66,      0.28,      2.37,   1324.04,   1324.04,    962.94,   2407.35,         1,   2131.00,      0.84,      2.66,      1.00,      0.92,      0.07,      3.37,      0.06,      0.05,      0.00,      0.11,     93.28,      7.34,      1.62,      1.62,      1.18,      2.94,      0.00,      0.00,      0.00,   1324.04,   1324.04,    962.94,   2407.35,     16.55,     16.55,     12.04,     48.15,
 219,     24.00,      5.00,      0.00,     10.44,      2.27,      0.27,      1.98,   1325.65,   1325.65,    964.11,   2410.28,         1,   2155.00,      0.85,      2.27,      1.00,      0.80,      0.08,      3.37,      0.07,      0.05,      0.00,      0.11,     93.40,      7.31,      1.61,      1.61,      1.17,      2.92,      0.00,      0.00,      0.00,   1325.65,   1325.65,    964.11,   2410.28,     16.57,     16.57,     12.05,     48.21,
 220,     23.00,     31.00,      0.00,      9.64,      2.07,      0.27,      1.78,   1327.24,   1327.24,    965.27,   2413.17,         1,   2178.00,      0.85,      2.07,      1.00,      0.67,      0.10,      3.37,      0.07,      0.05,      0.00,      0.11,     93.51,      7.22,      1.59,      1.59,      1.16,      2.89,      0.00,      0.00,      0.00,   1327.24,   1327.24,    965.27,   2413.17,     16.59,     16.59,     12.07,     48.26,
 221,     24.00,      0.00,      0.00,     12.72,      2.55,      0.27,      2.26,   1328.83,   1328.83,    966.42,   2416.05,         1,   2202.00,      0.86,      2.55,      1.00,      0.70,      0.09,      3.38,      0.06,      0.05,      0.00,      0.11,     93.62,      7.22,      1.59,      1.59,      1.16,      2.89,      0.00,      0.00,      0.00,   1328.83,   1328.83,    966.42,   2416.05,     16.61,     16.61,     12.08,     48.32,
 222,     25.50,      9.00,      0.00,      9.24,      2.19,      0.27,      1.90,   1330.43,   1330.43,    967.58,   2418.96,         1,   2227.50,      0.87,      2.19,      1.00,      0.75,      0.09,      3.38,      0.07,      0.05,      0.00,      0.11,     93.73,      7.26,      1.60,      1.60,      1.16,      2.91,      0.00,      0.00,      0.00,   1330.43,   1330.43,    967.58,   2418.96,     16.63,     16.63,     12.09,     48.38,
 223,     25.75,      0.00,      0.00,     13.12,      2.76,      0.27,      2.48,   1332.02,   1332.02,    968.74,   2421.86,         1,   2253.25,      0.88,      2.76,      1.00,      0.70,      0.09,      3.39,      0.07,      0.05,      0.00,      0.11,     93.85,      7.24,      1.59,      1.59,      1.16,      2.90,      0.00,      0.00,      0.00,   1332.02,   1332.02,    968.74,   2421.86,     16.65,     16.65,     12.11,     48.44,
 224,     24.75,     16.00,      0.00,     10.04,      2.26,      0.27,      1.97,   1333.59,   1333.59,    969.88,   2424.71,         1,   2278.00,      0.89,      2.26,      1.00,      0.58,      0.11,      3.39,      0.07,      0.05,      0.00,      0.11,     93.96,      7.13,      1.57,      1.57,      1.14,      2.85,      0.00,      0.00,      0.00,   1333.59,   1333.59,    969.88,   2424.71,     16.67,     16.67,     12.12,     48.49,
 225,     25.25,     10.00,      0.00,     11.78,      2.59,      0.27,      2.31,   1335.15,   1335.15,    971.02,   2427.54,         1,   2303.25,      0.90,      2.59,      1.00,      0.55,      0.12,      3.39,      0.07,      0.04,      0.00,      0.11,     94.07,      7.09,      1.56,      1.56,      1.13,      2.83,      0.00,      0.00,      0.00,   1335.15,   1335.15,    971.02,   2427.54,     16.69,     16.69,     12.14,     48.55,
 226,     25.00,      0.00,      0.00,     17.27,      3.37,      0.26,      3.10,   1336.68,   1336.68,    972.13,   2430.34,         1,   2328.25,      0.91,      3.37,      1.00,      0.49,      0.13,      3.40,      0.07,      0.04,      0.00,      0.11,     94.18,      6.99,      1.54,      1.54,      1.12,      2.79,      0.00,      0.00,      0.00,   1336.68,   1336.68,    972.13,   2430.34,     16.71,     16.71,     12.15,     48.61,
 227,     24.50,      0.00,      0.00,     18.74,      3.60,      0.26,      3.33,   1338.19,   1338.19,    973.23,   2433.07,         1,   2352.75,      0.92,      3.60,      1.00,      0.41,      0.16,      3.40,      0.07,      0.04,      0.00,      0.11,     94.28,      6.85,      1.51,      1.51,      1.10,      2.74,      0.00,      0.00,      0.00,   1338.19,   1338.19,    973.23,   2433.07,     16.73,     16.73,     12.17,     48.66,
 228,     25.00,      0.00,      0.00,     17.94,      3.50,      0.25,      3.23,   1339.67,   1339.67,    974.30,   2435.75,         1,   2377.75,      0.93,      3.50,      1.00,      0.37,      0.17,      3.41,      0.06,      0.04,      0.00,      0.10,     94.39,      6.70,      1.47,      1.47,      1.07,      2.68,      0.00,      0.00,      0.00,   1339.67,   1339.67,    974.30,   2435.75,     16.75,     16.75,     12.18,     48.72,
 229,     22.50,      0.00,      0.00,     14.33,      2.67,      0.23,      2.30,   1341.01,   1341.01,    975.28,   2438.19,         1,   2400.25,      0.94,      2.67,      1.00,      0.25,      0.24,      3.41,      0.06,      0.03,      0.00,      0.09,     94.48,      6.09,      1.34,      1.34,      0.97,      2.44,      0.00,      0.00,      0.00,   1341.01,   1341.01,    975.28,   2438.19,     16.76,     16.76,     12.19,     48.76,
 230,     20.25,      0.00,      0.00,     14.06,      2.44,      0.20,      1.84,   1342.18,   1342.18,    976.13,   2440.32,         1,   2420.50,      0.95,      2.44,      1.00,      0.16,      0.35,      3.41,      0.06,      0.03,      0.00,      0.08,     94.56,      5.32,      1.17,      1.17,      0.85,      2.13,      0.00,      0.00,      0.00,   1342.18,   1342.18,    976.13,   2440.32,     16.78,     16.78,     12.20,     48.81,
 231,     22.25,      0.00,      0.00,     18.74,      3.37,      0.19,      2.10,   1343.32,   1343.32,    976.96,   2442.40,         1,   2442.75,      0.96,      3.37,      1.00,      0.17,      0.29,      3.42,      0.05,      0.03,      0.00,      0.08,     94.64,      5.19,      1.14,      1.14,      0.83,      2.08,      0.00,      0.00,      0.00,   1343.32,   1343.32,    976.96,   2442.40,     16.79,     16.79,     12.21,     48.85,
 232,     24.00,      0.00,      0.00,     19.15,      3.65,      0.19,      1.90,   1344.41,   1344.41,    977.76,   2444.39,         1,   2466.75,      0.97,      3.64,      1.00,      0.16,      0.28,      3.42,      0.05,      0.03,      0.00,      0.08,     94.72,      4.98,      1.10,      1.10,      0.80,      1.99,      0.00,      0.00,      0.00,   1344.41,   1344.41,    977.76,   2444.39,     16.81,     16.81,     12.22,     48.89,
 233,     25.00,      0.00,      0.00,     18.21,      3.58,      0.17,      1.62,   1345.41,   1345.41,    978.48,   2446.20,         1,   2491.75,      0.98,      3.58,      1.00,      0.12,      0.34,      3.42,      0.04,      0.03,      0.00,      0.07,     94.79,      4.54,      1.00,      1.00,      0.73,      1.81,      0.00,      0.00,      0.00,   1345.41,   1345.41,    978.48,   2446.20,     16.82,     16.82,     12.23,     48.92,
 234,     26.25,      0.00,      0.00,     16.74,      3.44,      0.14,      1.42,   1346.23,   1346.23,    979.08,   2447.69,         1,   2518.00,      0.99,      3.44,      1.00,      0.08,      0.52,      3.42,      0.04,      0.02,      0.00,      0.06,     94.85,      3.72,      0.82,      0.82,      0.59,      1.49,      0.00,      0.00,      0.00,   1346.23,   1346.23,    979.08,   2447.69,     16.83,     16.83,     12.24,     48.95,
 235,     22.75,      0.00,      0.00,     17.94,      3.31,      0.09,      1.29,   1346.77,   1346.77,    979.47,   2448.67,         1,   2540.75,      1.00,      3.31,      1.00,      0.02,      1.00,      3.43,      0.04,      0.00,      0.00,      0.04,     94.89,      2.44,      0.54,      0.54,      0.39,      0.98,      0.00,      0.00,      0.00,   1346.77,   1346.77,    979.47,   2448.67,     16.83,     16.83,     12.24,     48.97,
 236,     17.50,      0.00,      0.00,     20.08,      3.19,      0.00,      1.23,   1346.77,   1346.77,    979.47,   2448.67,         1,   2558.25,      1.00,      0.00,      1.00,      0.00,      1.00,      3.43,      0.00,      0.00,      0.00,      0.00,     94.89,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1346.77,   1346.77,    979.47,   2448.67,     16.83,     16.83,     12.24,     48.97,
 237,     19.50,      0.00,      0.00,     17.94,      2.99,      0.00,      1.02,   1346.77,   1346.77,    979.47,   2448.67,         1,   2558.25,      1.00,      0.00,      1.00,      0.00,      1.00,      3.43,      0.00,      0.00,      0.00,      0.00,     94.89,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1346.77,   1346.77,    979.47,   2448.67,     16.83,     16.83,     12.24,     48.97,
 238,     21.25,      0.00,      0.00,     17.14,      3.03,      0.00,      0.93,   1346.77,   1346.77,    979.47,   2448.67,         1,   2558.25,      1.00,      0.00,      1.00,      0.00,      1.00,      3.43,      0.00,      0.00,      0.00,      0.00,     94.89,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1346.77,   1346.77,    979.47,   2448.67,     16.83,     16.83,     12.24,     48.97,
 239,     23.50,      0.00,      0.00,     16.20,      3.09,      0.00,      0.85,   1346.77,   1346.77,    979.47,   2448.67,         1,   2558.25,      1.00,      0.00,      1.00,      0.00,      1.00,      3.43,      0.00,      0.00,      0.00,      0.00,     94.89,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1346.77,   1346.77,    979.47,   2448.67,     16.83,     16.83,     12.24,     48.97,
 240,     19.50,      0.00,      0.00,     18.34,      3.08,      0.00,      0.75,   1346.77,   1346.77,    979.47,   2448.67,         1,   2558.25,      1.00,      0.00,      1.00,      0.00,      1.00,      3.43,      0.00,      0.00,      0.00,      0.00,     94.89,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1346.77,   1346.77,    979.47,   2448.67,     16.83,     16.83,     12.24,     48.97,
 241,     18.50,      0.00,      0.00,     19.82,      3.30,      0.00,      0.71,   1346.77,   1346.77,    979.47,   2448.67,         1,   2558.25,      1.00,      0.00,      1.00,      0.00,      1.00,      3.43,      0.00,      0.00,      0.00,      0.00,     94.89,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1346.77,   1346.77,    979.47,   2448.67,     16.83,     16.83,     12.24,     48.97,
 242,     22.50,      0.00,      0.00,     15.26,      2.85,      0.00,      0.54,   1346.77,   1346.77,    979.47,   2448.67,         1,   2558.25,      1.00,      0.00,      1.00,      0.00,      1.00,      3.43,      0.00,      0.00,      0.00,      0.00,     94.89,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1346.77,   1346.77,    979.47,   2448.67,     16.83,     16.83,     12.24,     48.97,
 243,     17.00,      0.00,      0.00,     18.34,      2.85,      0.00,      0.49,   1346.77,   1346.77,    979.47,   2448.67,         1,   2558.25,      1.00,      0.00,      1.00,      0.00,      1.00,      3.43,      0.00,      0.00,      0.00,      0.00,     94.89,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1346.77,   1346.77,    979.47,   2448.67,     16.83,     16.83,     12.24,     48.97,
 244,     16.50,      0.00,      0.00,     14.73,      2.27,      0.00,      0.35,   1346.77,   1346.77,    979.47,   2448.67,         1,   2558.25,      1.00,      0.00,      1.00,      0.00,      1.00,      3.43,      0.00,      0.00,      0.00,      0.00,     94.89,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1346.77,   1346.77,    979.47,   2448.67,     16.83,     16.83,     12.24,     48.97,
 245,     16.25,     12.00,      0.00,      8.43,      1.49,      0.00,      1.37,   1346.77,   1346.77,    979.47,   2448.67,         1,   2558.25,      1.00,      0.00,      1.00,      0.00,      1.00,      3.43,      0.00,      0.00,      0.00,      0.00,     94.89,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1346.77,   1346.77,    979.47,   2448.67,     16.83,     16.83,     12.24,     48.97,
 246,     17.00,      0.00,      0.00,     11.92,      1.94,      0.00,      1.93,   1346.77,   1346.77,    979.47,   2448.67,         1,   2558.25,      1.00,      0.00,      1.00,      0.00,      1.00,      3.43,      0.00,      0.00,      0.00,      0.00,     94.89,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1346.77,   1346.77,    979.47,   2448.67,     16.83,     16.83,     12.24,     48.97,
 247,     18.25,     10.00,      0.00,      8.17,      1.57,      0.00,      1.56,   1346.77,   1346.77,    979.47,   2448.67,         1,   2558.25,      1.00,      0.00,      1.00,      0.00,      1.00,      3.43,      0.00,      0.00,      0.00,      0.00,     94.89,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1346.77,   1346.77,    979.47,   2448.67,     16.83,     16.83,     12.24,     48.97,
 248,     19.50,      5.00,      0.00,      9.64,      1.86,      0.00,      1.84,   1346.77,   1346.77,    979.47,   2448.67,         1,   2558.25,      1.00,      0.00,      1.00,      0.00,      1.00,      3.43,      0.00,      0.00,      0.00,      0.00,     94.89,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1346.77,   1346.77,    979.47,   2448.67,     16.83,     16.83,     12.24,     48.97,
 249,     18.00,      0.00,      0.00,     17.67,      2.87,      0.00,      2.85,   1346.77,   1346.77,    979.47,   2448.67,         1,   2558.25,      1.00,      0.00,      1.00,      0.00,      1.00,      3.43,      0.00,      0.00,      0.00,      0.00,     94.89,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1346.77,   1346.77,    979.47,   2448.67,     16.83,     16.83,     12.24,     48.97,
